,Date,Country,Phase,Passing Rate,region,all_passing_rate,pct_diff,pct_diff_display,extreme_month,phase_threshold
232,2025-10-01,MYS,Phase 2,0.48,Asia,0.38,0.09999999999999998,9.999999999999998,False,0.1
233,2025-10-01,ITA,Funded,0.55,West Europe,0.36,0.19000000000000006,19.000000000000007,True,0.1
234,2025-10-01,POL,Phase 1,0.22,East Europe,0.18,0.04000000000000001,4.000000000000001,False,0.1
235,2025-10-01,PAK,Funded,0.56,Asia,0.36,0.20000000000000007,20.000000000000007,True,0.1
236,2025-10-01,ITA,Phase 2,0.47,West Europe,0.38,0.08999999999999997,8.999999999999996,False,0.1
237,2025-10-01,MYS,Funded,0.56,Asia,0.36,0.20000000000000007,20.000000000000007,True,0.1
238,2025-10-01,IDN,Funded,0.71,Asia,0.36,0.35,35.0,True,0.1
239,2025-10-01,DEU,Phase 1,0.17,West Europe,0.18,-0.009999999999999981,-0.9999999999999981,False,0.1
240,2025-10-01,IRQ,Funded,0.23,Asia,0.36,-0.12999999999999998,-12.999999999999998,False,0.1
241,2025-10-01,NGA,Funded,0.31,Other,0.36,-0.04999999999999999,-4.999999999999999,False,0.1
242,2025-10-01,NGA,Phase 1,0.2,Other,0.18,0.020000000000000018,2.0000000000000018,False,0.1
243,2025-10-01,PAK,Phase 2,0.43,Asia,0.38,0.04999999999999999,4.999999999999999,False,0.1
244,2025-10-01,DEU,Funded,0.42,West Europe,0.36,0.06,6.0,False,0.1
245,2025-10-01,IRQ,Phase 1,0.19,Asia,0.18,0.010000000000000009,1.0000000000000009,False,0.1
246,2025-10-01,DEU,Phase 2,0.38,West Europe,0.38,0.0,0.0,False,0.1
247,2025-10-01,IRQ,Phase 2,0.41,Asia,0.38,0.02999999999999997,2.9999999999999973,False,0.1
248,2025-10-01,NLD,Funded,0.23,West Europe,0.36,-0.12999999999999998,-12.999999999999998,False,0.1
249,2025-10-01,POL,Funded,0.2,East Europe,0.36,-0.15999999999999998,-15.999999999999998,False,0.1
250,2025-10-01,PAK,Phase 1,0.37,Asia,0.18,0.19,19.0,True,0.1
251,2025-10-01,IND,Phase 2,0.57,Asia,0.38,0.18999999999999995,18.999999999999993,True,0.1
252,2025-10-01,TUR,Funded,0.26,Asia,0.36,-0.09999999999999998,-9.999999999999998,False,0.1
253,2025-10-01,BEL,Phase 2,0.36,West Europe,0.38,-0.020000000000000018,-2.0000000000000018,False,0.1
254,2025-10-01,NLD,Phase 1,0.17,West Europe,0.18,-0.009999999999999981,-0.9999999999999981,False,0.1
255,2025-10-01,IDN,Phase 2,0.38,Asia,0.38,0.0,0.0,False,0.1
256,2025-10-01,IDN,Phase 1,0.25,Asia,0.18,0.07,7.000000000000001,False,0.1
257,2025-10-01,CHN,Phase 1,0.05,Asia,0.18,-0.13,-13.0,False,0.1
258,2025-10-01,CHE,Phase 2,0.27,West Europe,0.38,-0.10999999999999999,-10.999999999999998,False,0.1
259,2025-10-01,HKG,Funded,,Asia,0.36,,,False,0.1
260,2025-10-01,BGR,Funded,0.27,East Europe,0.36,-0.08999999999999997,-8.999999999999996,False,0.1
261,2025-10-01,CHE,Phase 1,0.2,West Europe,0.18,0.020000000000000018,2.0000000000000018,False,0.1
262,2025-10-01,TUR,Phase 2,0.27,Asia,0.38,-0.10999999999999999,-10.999999999999998,False,0.1
263,2025-10-01,ITA,Phase 1,0.3,West Europe,0.18,0.12,12.0,True,0.1
264,2025-10-01,BEL,Phase 1,0.17,West Europe,0.18,-0.009999999999999981,-0.9999999999999981,False,0.1
265,2025-10-01,BGR,Phase 2,0.44,East Europe,0.38,0.06,6.0,False,0.1
